product_id,revenue,cost,profit,qty,product_name,profit_margin,revenue_crore,profit_crore,qty_crore
102816,1446768.807,895661.70367,551107.1033300001,5069.0,Origami Kitchen Towel Roll (2 Ply),0.3809227159609338,0.1446768807,0.05511071033300001,0.0005069
67352,2651325.782,2100812.2967059994,550513.4852940001,25986.0,Catch Compounded Hing Powder,0.20763705804524935,0.2651325782,0.05505134852940001,0.0025986
34819,2082764.529,1534172.386545999,548592.1424540001,26630.0,Tata Sampann Unpolished Green Moong Dal (Chilka),0.26339614239416503,0.20827645290000002,0.05485921424540001,0.002663
389713,2306326.3710000003,1758639.5622500002,547686.80875,12210.0,GMC Cashews,0.23747151124692226,0.23063263710000004,0.054768680874999996,0.001221
35951,4685265.851,4142393.1416200013,542872.7093799999,7591.0,Gowardhan Premium Cow Ghee,0.11586806952782239,0.4685265851,0.05428727093799999,0.0007591
389704,1325490.1379999996,784582.374271,540907.7637289999,27465.0,GMC Tamarind (Imli),0.40808131891887384,0.13254901379999995,0.05409077637289999,0.0027465
391032,2265345.4699999997,1727842.1639999996,537503.3059999997,9445.0,GMC Salted Pistachios,0.23727211284908337,0.22653454699999998,0.05375033059999997,0.0009445
402268,6034860.114999998,5497445.059730001,537415.0552699998,16529.0,India Gate Mini II Mogra Basmati Rice (Broken),0.08905178331047363,0.6034860114999998,0.05374150552699998,0.0016529
37078,9640828.246,9103926.101699995,536902.1442999999,20462.0,Nandini Pure Ghee,0.05569045839217827,0.9640828245999999,0.053690214429999994,0.0020462
9483,5463063.614000001,4928298.351163998,534765.2628360001,144217.0,Limca Lime 'N' Lemon Soft Drink 750 ml,0.09788743104978238,0.5463063614000001,0.05347652628360001,0.0144217
257199,1068106.777,533372.4449240001,534734.332076,23662.0,Green Zucchini,0.500637523879319,0.1068106777,0.05347343320760001,0.0023662
400105,11879132.637000004,11346401.390673995,532731.246326,265186.0,Grocery 1 kg Sugar,0.04484597172243863,1.1879132637000003,0.0532731246326,0.0265186
479966,8070896.920999998,7539298.770899998,531598.1501,36575.0,Dalmia Utsav White Crystal Sulphurless Sugar 5 kg,0.06586605618971703,0.8070896920999998,0.05315981501,0.0036575
127601,3017407.98,2490927.9495089995,526480.030491,28230.0,Bambino Roasted Vermicelli,0.17448089021458743,0.301740798,0.05264800304910001,0.002823
309447,2576046.463,2049648.4465940006,526398.016406,27319.0,Tata Sampann 100% Chana Dal Fine Besan/Gram Flour,0.20434337034160863,0.2576046463,0.052639801640600004,0.0027319
14624,10174496.698,9648146.167370003,526350.5306299999,53075.0,Fortune Rice Bran Oil,0.05173234079809221,1.0174496698000002,0.052635053062999995,0.0053075
389735,2624582.4349999996,2099337.1899459995,525245.245054,86836.0,GMC Fiber Rich Thick Avalakki/ Thick Poha,0.2001252610890083,0.26245824349999997,0.0525245245054,0.0086836
19608,3042061.561,2517880.1474399995,524181.4135600001,15734.0,Dettol Surface Disinfection & Personal Hygiene Antiseptic Liquid,0.1723112445455209,0.3042061561,0.05241814135600001,0.0015734
82218,1622241.755,1098590.014498,523651.7405020001,23464.0,Rajdhani Chana Sattu,0.3227951314210872,0.16222417549999998,0.05236517405020001,0.0023464
480567,1816222.2920000001,1293929.7124899996,522292.5795099997,9752.0,Sumeru Tender Coconut Water (Pack of 6),0.2875708451606207,0.1816222292,0.052229257950999974,0.0009752
10968,5754284.747000001,5233711.83996,520572.90703999985,16000.0,India Gate Mogra Basmati Rice (Broken),0.09046700501072713,0.5754284747000001,0.05205729070399998,0.0016
450563,2554439.4809999997,2033995.0755129992,520444.40548700007,16902.0,Kwality Walls Crunchilicious Butterscotch Frozen Dessert,0.20374113748165956,0.2554439481,0.052044440548700006,0.0016902
34354,1255969.2829999998,735900.5041779999,520068.7788220002,66812.0,Bisleri Soda Water,0.4140776258315549,0.1255969283,0.05200687788220002,0.0066812
14627,10814758.023,10294901.73373,519856.28927000007,11058.0,Fortune Rice Bran Oil,0.0480691558853568,1.0814758023,0.051985628927000004,0.0011058
389700,1332405.5040000002,813574.5748909998,518830.9291090001,34403.0,GMC Ajwain Seeds,0.3893941653283654,0.13324055040000002,0.05188309291090001,0.0034403
467652,1235724.2849999997,719066.6820979995,516657.6029020001,116890.0,Ginger - Organically grown,0.41810103529850123,0.12357242849999997,0.05166576029020001,0.011689
483951,1919858.6190000002,1406176.2048260001,513682.41417400003,13967.0,Bisleri Packaged Water - Pack of 2,0.26756262627378397,0.19198586190000003,0.051368241417400005,0.0013967
389692,1255409.011,742513.243117,512895.76788299985,22845.0,GMC Red Chilli Whole,0.4085487386094601,0.1255409011,0.051289576788299984,0.0022845
11328,4928724.0,4416115.542819999,512608.45718,8355.0,Gowardhan Premium Cow Ghee,0.10400429343984366,0.4928724,0.051260845718000006,0.0008355
459720,4070252.4910000004,3558741.4266290003,511511.06437100004,117190.0,iD Creamy Thick Curd,0.12567059795480387,0.40702524910000004,0.051151106437100004,0.011719
101234,2309133.101,1797908.9116999998,511224.18930000014,12814.0,Tata Sampann Unpolished Kabuli Chana,0.22139225715425756,0.2309133101,0.05112241893000002,0.0012814
57903,2116892.2539999997,1606699.339217999,510192.91478199995,26638.0,Tata Sampann Unpolished Split Yellow Moong Dal (Dhuli),0.24101033664701577,0.2116892254,0.051019291478199995,0.0026638
308387,1320850.977,810710.3755100003,510140.6014900002,3099.0,Origami So Soft Toilet Roll (3 Ply),0.38622116375964205,0.1320850977,0.05101406014900002,0.0003099
440229,1348045.598,843576.8138410001,504468.78415899986,27096.0,Cherry Tomato,0.37422234448704444,0.1348045598,0.05044687841589999,0.0027096
221973,1630802.1269999999,1128621.733311,502180.39368899993,24087.0,Peach,0.30793459572732085,0.16308021269999998,0.05021803936889999,0.0024087
369084,2753154.2680000006,2251076.465053,502077.80294699996,29252.0,Rishta Fresh & Tasty Idli & Dosa Batter,0.18236457316710009,0.27531542680000004,0.050207780294699994,0.0029252
406721,3241746.6109999996,2740962.5075700004,500784.1034300001,8710.0,Kellogg's Original Cereals Corn Flakes,0.15447971835020147,0.3241746611,0.05007841034300001,0.000871
467651,1161165.4590000003,660658.4860269999,500506.9729729999,83380.0,Garlic - Organically grown,0.43103846148165503,0.11611654590000002,0.05005069729729999,0.008338
137816,1344472.521,844471.2061940001,500001.31480600015,31894.0,Baby Corn - Packet,0.371894037993507,0.1344472521,0.050000131480600014,0.0031894
450562,2869326.343,2372141.201420001,497185.14158000035,10591.0,Kwality Walls Choco Brownie Fudge Frozen Dessert,0.17327591293089814,0.2869326343,0.049718514158000035,0.0010591
39394,1147793.997,650717.1739519999,497076.8230479999,16780.0,Red Capsicum,0.4330714608607592,0.11477939969999999,0.04970768230479999,0.001678
196281,1474021.2969999996,977927.051997,496094.2450030001,49125.0,Mixed Sprouts,0.3365583970955341,0.14740212969999997,0.04960942450030001,0.0049125
336515,1696141.0720000002,1203162.2525269997,492978.8194730001,8899.0,Green Apple,0.2906472979229879,0.1696141072,0.04929788194730001,0.0008899
11006,3755426.1540000006,3262807.857341998,492618.296658,74354.0,Madhur Pure & Hygienic Sulphurless Sugar (M30),0.13117507213749885,0.37554261540000006,0.0492618296658,0.0074354
55389,3974073.537,3484201.1841300023,489872.3528700001,19691.0,Patanjali Whole Wheat Chakki Atta (with Bran) 5 kg,0.12326705792158071,0.3974073537,0.04898723528700001,0.0019691
52594,3953659.0,3470108.57608,483550.4239199998,12324.0,Gowardhan Premium Cow Ghee,0.12230453458935123,0.3953659,0.04835504239199998,0.0012324
120182,4583858.368999999,4101976.6013899995,481881.7676099999,12851.0,Nutella Ferrero Hazelnut Chocolate Spread,0.10512579770546572,0.4583858368999999,0.04818817676099999,0.0012851
379584,1889233.5100000002,1409000.8127509998,480232.6972490001,27316.0,SPT Frozen Green Peas,0.25419446283747105,0.18892335100000002,0.04802326972490001,0.0027316
240092,3298399.650000001,2819571.091351,478828.5586489999,165798.0,Lay's India's Magic Masala Chips,0.14516996406090443,0.32983996500000007,0.04788285586489999,0.0165798
389725,1831784.399,1353551.514892001,478232.8841079998,65300.0,GMC Sooji/Rava,0.2610748756071264,0.1831784399,0.04782328841079998,0.00653
403046,4719076.487999999,4241359.47199,477717.01600999985,7474.0,Ariel Complete Detergent Powder,0.10123103900196838,0.4719076487999999,0.047771701600999986,0.0007474
344275,999760.658,522100.0969389999,477660.56106100034,22072.0,Green Lettuce,0.4777749126641472,0.0999760658,0.04776605610610003,0.0022072
329549,3590791.5689999997,3115468.4453759994,475323.12362400006,82155.0,Mother Dairy Classic Curd,0.1323727970533174,0.3590791569,0.047532312362400006,0.0082155
439930,2475206.0250000004,2003075.7286969991,472130.296303,16067.0,Grocery Almonds,0.19074383769852044,0.24752060250000005,0.0472130296303,0.0016067
484064,1441056.0019999999,968929.0366739997,472126.96532600006,41840.0,Bisleri Packaged Water (1 l) - Pack of 2,0.3276256888495303,0.1441056002,0.047212696532600004,0.004184
294780,1433980.457,964381.8057020003,469598.6512979998,15527.0,Dragon Fruit,0.32747911521781625,0.1433980457,0.04695986512979998,0.0015527
482733,2925858.6140000005,2456900.7811599993,468957.83283999993,22438.0,Cream Pot Vanilla Magic Frozen Dessert,0.16028041498521975,0.29258586140000004,0.046895783283999994,0.0022438
391043,1849408.914,1382011.5583700004,467397.3556300002,8661.0,GMC Whole-240 Cashews,0.25272796734773395,0.1849408914,0.04673973556300002,0.0008661
174727,7479376.847999999,7013293.98813,466082.8598699996,40694.0,Dhara Kachi Ghani Mustard Oil 1 l,0.06231573423053701,0.7479376847999999,0.04660828598699996,0.0040694
45655,3747768.767000001,3281764.8163699987,466003.9506300001,8862.0,Red Bull Energy Drink (4 x 250 ml),0.12434170291755355,0.3747768767000001,0.04660039506300001,0.0008862
311058,1205494.157,743096.8261849999,462397.33081500017,4651.0,Avocado,0.38357492496332374,0.1205494157,0.04623973308150002,0.0004651
478894,2532158.899,2070135.7655760008,462023.13342399994,61813.0,Country Delight Low Fat Curd,0.1824621407473528,0.25321588990000005,0.04620231334239999,0.0061813
400329,4291065.0,3829482.91527,461582.08473,8025.0,Mother Dairy Pure Cow Ghee,0.10756818755483778,0.4291065,0.046158208473,0.0008025
171258,4562598.233000001,4101734.6703739995,460863.562626,86752.0,Maggi Masala 2 Minute Instant Noodles,0.10100901703172162,0.4562598233000001,0.046086356262600006,0.0086752
476210,3121183.358,2660774.18666,460409.17134,14861.0,Amul Choco Chips Ice Cream,0.1475110938804384,0.3121183358,0.046040917134,0.0014861
439970,4374730.503999999,3914935.6375529994,459794.8664469999,40477.0,Grocery Malka Masoor,0.10510244368803752,0.4374730503999999,0.04597948664469999,0.0040477
467649,1026201.236,569155.70328,457045.53271999996,40917.0,Green Cucumber - Organically grown,0.44537612768963764,0.1026201236,0.045704553271999994,0.0040917
485477,1250512.6739999999,796849.168236,453663.50576399994,6311.0,GMC Green Cardamom Whole/Elaichi - Pack of 2,0.36278201348641426,0.1250512674,0.0453663505764,0.0006311
385,3090572.922,2637199.3335980005,453373.58840199996,26930.0,Red Bull Energy Drink (250 ml),0.14669564506137223,0.3090572922,0.045337358840199994,0.002693
445281,1383894.6149999998,931177.3335760001,452717.281424,44032.0,Green Moong Sprouts,0.3271327719011321,0.13838946149999998,0.0452717281424,0.0044032
37273,4566351.598999999,4114675.352017,451676.2469830002,60703.0,Rajdhani Chana Dal,0.09891403173638978,0.4566351598999999,0.04516762469830002,0.0060703
10532,2792291.21,2342257.8196720006,450033.39032799966,17985.0,Tata Tea Gold Tea,0.1611699341086991,0.27922912099999997,0.04500333903279997,0.0017985
18854,2685120.824,2235583.348384,449537.4756159998,34184.0,Catch Red Chilli Powder,0.16741796927645433,0.2685120824,0.04495374756159998,0.0034184
474770,2842206.2770000007,2394087.6277900008,448118.64921000024,12539.0,ChefiGo Boneless Chicken Breast,0.15766577283158964,0.28422062770000006,0.044811864921000026,0.0012539
32976,1383354.518,938799.5469190001,444554.97108100005,30510.0,Fresca Litchi Juice,0.32136011795712377,0.13833545179999998,0.044455497108100005,0.003051
197975,1971601.0,1528264.8629780002,443336.1370220002,17007.0,Nagpur Orange,0.22486098202526789,0.1971601,0.04433361370220002,0.0017007
174694,947709.593,504502.3043920001,443207.2886079999,7588.0,Red Cherry,0.4676614987139841,0.0947709593,0.04432072886079999,0.0007588
18401,1791735.08,1349180.9229999997,442554.15699999995,29102.0,English Oven Multigrain Bread,0.24699753994881873,0.179173508,0.044255415699999995,0.0029102
365536,1858774.824,1418663.2301,440111.5939,10073.0,Sinduri Mango,0.23677509949962608,0.18587748240000002,0.04401115939,0.0010073
485478,1867186.634,1428795.066858,438391.5671419999,7533.0,GMC Plain Makhana/Foxnuts - Pack of 3,0.23478722435092148,0.1867186634,0.04383915671419999,0.0007533
14626,11060190.44,10623884.66228,436305.77772,10809.0,Fortune Sunlite Refined Sunflower Oil,0.03944830607455617,1.106019044,0.043630577772,0.0010809
350169,2699226.1310000005,2264069.5619280003,435156.5690720001,27075.0,Bambino Elbows Macaroni,0.16121530688900998,0.26992261310000004,0.04351565690720001,0.0027075
3924,1084400.6600000001,650547.2689189999,433853.3910810003,65765.0,Cluster Beans,0.4000858788494285,0.10844006600000002,0.04338533910810003,0.0065765
11007,4818122.736,4386496.20084,431626.5351600001,17050.0,Mawana Premium Crystal Sulphurless Sugar,0.0895839642969195,0.48181227359999995,0.04316265351600001,0.001705
389695,1043893.9369999999,615778.255438,428115.6815619999,14686.0,GMC Clove Whole/Laung,0.4101141566089965,0.10438939369999999,0.04281156815619999,0.0014686
339444,1481056.0,1053053.3492110001,428002.650789,21403.0,Nimbu Mirchi,0.28898478571303177,0.1481056,0.042800265078899995,0.0021403
279396,2194040.524,1766109.492122,427931.03187800024,20602.0,Tata Sampann Unpolished Kala Chana,0.19504244666266712,0.21940405240000002,0.042793103187800025,0.0020602
22536,2018973.8600000006,1592096.422387,426877.43761299993,17569.0,Everest Compounded Hing Powder,0.21143286996940108,0.20189738600000007,0.042687743761299995,0.0017569
289037,2104410.6289999997,1678301.8532990003,426108.77570100006,17738.0,Tata Sampann Unpolished Rajma Chitra,0.20248366446594304,0.21044106289999998,0.04261087757010001,0.0017738
123060,1910056.4470000004,1487329.7769620004,422726.670038,62728.0,Rajdhani Maida,0.2213163232437182,0.19100564470000003,0.042272667003799995,0.0062728
131641,1236236.184,813522.121225,422714.0627749999,59204.0,Round Gourd,0.34193632919500433,0.1236236184,0.042271406277499986,0.0059204
23693,1075537.12,652928.2463030003,422608.87369700003,27175.0,Piknik Classic Tomato Chilli Crisps,0.3929282084629492,0.10755371200000001,0.042260887369700004,0.0027175
483705,2293651.2010000004,1873786.68363,419864.51737000013,10879.0,Table White Eggs - 30 Pieces Tray,0.18305508578939333,0.22936512010000004,0.04198645173700001,0.0010879
3907,991796.669,572096.388422,419700.28057800006,76445.0,Ivy Gourd,0.42317169808724175,0.0991796669,0.04197002805780001,0.0076445
27119,6057846.761,5640236.049750001,417610.7112500001,12128.0,Amul Pure Ghee,0.06893715336917221,0.6057846761,0.041761071125000014,0.0012128
10529,4610876.732999999,4193504.01677,417372.7162299999,22263.0,Tata Tea Agni Special Blend Tea,0.09051916596313832,0.4610876732999999,0.04173727162299999,0.0022263
90,2107949.053,1691336.2910950002,416612.761905,24420.0,Everest Kashmiri Red Chilli Powder,0.19763891414362378,0.21079490529999997,0.0416612761905,0.002442
467642,1029787.0559999999,613735.808918,416051.247082,26632.0,Cabbage - Organically grown,0.40401677672864444,0.10297870559999998,0.0416051247082,0.0026632
18546,7816414.810999999,7402662.633677002,413752.17732300016,158881.0,Vim Lemon Dishwash Bar - Pack of 3,0.05293375381520552,0.7816414810999999,0.04137521773230002,0.0158881
312,3406656.6180000002,2994654.978693001,412001.6393069998,89139.0,Sprite Lime Flavored Soft Drink 750 ml,0.1209401725815501,0.3406656618,0.04120016393069998,0.0089139
429695,3359399.513,2948392.397830001,411007.1151699999,13676.0,Fortune Sulphurless Sugar,0.12234541130922641,0.3359399513,0.04110071151699999,0.0013676
102982,1057035.6719999998,646781.1532099997,410254.51878999994,6723.0,Origami So Soft Face Tissue (2 ply),0.3881179506589065,0.10570356719999997,0.041025451878999995,0.0006723
39395,969367.1260000002,559504.2112749995,409862.91472500004,14411.0,Yellow Capsicum,0.4228149518709798,0.09693671260000002,0.040986291472500005,0.0014411
428608,1143316.2950000002,734010.5505900001,409305.7444100003,31042.0,Amla,0.3579986974733009,0.11433162950000002,0.040930574441000026,0.0031042
73577,3437588.0569999996,3029892.1748440005,407695.88215599995,40949.0,Fortune Rozana Basmati Rice,0.11859940033413957,0.34375880569999995,0.04076958821559999,0.0040949
10656,2659064.835000001,2252359.135609,406705.6993909999,28100.0,Patanjali Dant Kanti Toothpaste,0.1529506516869115,0.26590648350000007,0.04067056993909999,0.00281
13981,2719717.7300000004,2313667.4789000005,406050.2511,22312.0,Tata Tea Premium Tea,0.14929867413115697,0.271971773,0.04060502511,0.0022312
13542,3193296.131,2790168.86434,403127.26665999985,2561.0,Borges Olive Oil,0.12624174211295527,0.3193296131,0.040312726665999984,0.0002561
438913,1354910.187,951891.3363299994,403018.8506699999,5793.0,Amul Cookies n Cream Gold Ice Cream,0.29745060191949085,0.1354910187,0.04030188506699999,0.0005793
464204,1601765.5369999995,1201017.886639,400747.6503610001,48980.0,Bonn White Bread,0.25019120533182015,0.16017655369999995,0.04007476503610001,0.004898
389662,1641793.894,1242278.2240390005,399515.66996100004,31850.0,GMC Kala Chana/Brown Chana,0.24334094030989253,0.16417938940000001,0.0399515669961,0.003185
63628,4575450.507000001,4175957.698795998,399492.8082039997,43434.0,Amul Salted Butter (200 g),0.08731223462975153,0.4575450507000001,0.039949280820399974,0.0043434
476205,1344727.153,947925.9390199998,396801.2139799997,5766.0,Amul Caramel Chocolate Gold Ice Cream,0.29507934981067474,0.1344727153,0.03968012139799997,0.0005766
436777,1466074.024,1069803.1626389998,396270.86136100016,46500.0,Bisleri Limonata Limey Minty Cooler Soft Drink,0.2702938970842854,0.1466074024,0.03962708613610002,0.00465
455347,1575589.0,1183195.401703,392393.598297,41964.0,,0.2490456573998676,0.1575589,0.0392393598297,0.0041964
458760,1088797.69,697383.8015929998,391413.8884070001,10577.0,Thai Guava,0.359491843160505,0.108879769,0.03914138884070001,0.0010577
23660,2179569.892,1788909.355382,390660.53661799995,27364.0,Amma's Special Dosa Idli Batter,0.17923744407183248,0.2179569892,0.03906605366179999,0.0027364
165000,2331226.2679999997,1942996.2200099996,388230.04798999993,9681.0,Hen Fruit Farm White Eggs,0.16653469177106922,0.23312262679999998,0.03882300479899999,0.0009681
24097,2599147.393,2211330.134973,387817.2580269999,16991.0,Bagrry's 100% Whole Grain White Oats,0.14920941346822644,0.25991473930000003,0.038781725802699986,0.0016991
389723,1176187.197,789692.5259070001,386494.671093,16491.0,GMC Raisins,0.32859962434449114,0.1176187197,0.0386494671093,0.0016491
467673,1049395.0929999999,663031.5760430001,386363.51695699984,17063.0,Garlic - Peeled,0.3681773619242566,0.10493950929999998,0.03863635169569998,0.0017063
95609,1445203.1010000003,1059609.5758620002,385593.52513799985,39550.0,Harvest Gold Sandwich White Bread,0.26680922900815157,0.14452031010000002,0.03855935251379999,0.003955
15288,2825708.0590000004,2443360.112320999,382347.946679,71034.0,Coca-Cola Diet Coke Soft Drink,0.13531049163454997,0.28257080590000005,0.0382347946679,0.0071034
478822,1155788.7679999997,776137.5979300002,379651.17007,4300.0,Yoga Bar Dark Chocolate + Cranberry Muesli,0.32847798886898344,0.11557887679999997,0.037965117007,0.00043
12872,26556673.445999995,26178791.849101,377881.59689900046,897112.0,Amul Gold Full Cream Fresh Milk,0.014229251930494237,2.6556673445999994,0.03778815968990005,0.0897112
13876,922029.2930000001,544827.09652,377202.19648000004,29911.0,Coriander Bunch,0.4091000137888244,0.0922029293,0.03772021964800001,0.0029911
281941,998022.9330000001,621143.4977170003,376879.4352829998,16688.0,Origami Klassic Premium Napkins,0.3776260272397967,0.09980229330000001,0.03768794352829998,0.0016688
450567,1948727.0419999997,1571951.5898199992,376775.4521800001,8773.0,Kwality Walls Twice as Nice Fruit & Nut Frozen Dessert,0.19334439562829248,0.19487270419999997,0.03767754521800001,0.0008773
16405,933105.33,556585.1706559998,376520.15934400004,15729.0,Raw Banana,0.40351303034996067,0.093310533,0.037652015934400006,0.0015729
81953,2485893.291,2109841.009608,376052.2813920001,49373.0,Haldiram's Boondi Namkeen,0.151274506735052,0.24858932910000003,0.03760522813920001,0.0049373
176190,2564806.2480000006,2189109.9776460007,375696.270354,60045.0,Milky Mist Curd,0.14648134557803832,0.25648062480000006,0.0375696270354,0.0060045
127064,6807834.0,6434968.00134,372865.9986599998,7208.0,Fortune Soya Health Refined Soyabean Oil,0.05477013667783318,0.6807834,0.037286599865999984,0.0007208
389738,1455264.2940000002,1082754.7725499999,372509.52145,28787.0,GMC Small Sabudana/Motidana/Sago,0.25597379320432906,0.14552642940000002,0.037250952145,0.0028787
99407,7287753.914000001,6916203.149783997,371550.7642159998,112447.0,Amul Masti Curd,0.050982891107538536,0.7287753914,0.03715507642159998,0.0112447
168,7639208.714000001,7268528.901817,370679.81218299986,61289.0,Amul Pure Milk Cheese Slices,0.04852332565592471,0.7639208714000001,0.03706798121829999,0.0061289
287644,1188991.509,819504.148675,369487.36032499996,14677.0,Totapuri Mango,0.3107569377309993,0.11889915090000001,0.0369487360325,0.0014677
329216,2389130.005,2022933.1268049998,366196.8781949998,15426.0,Tata Sampann Coriander Powder/Dhania,0.1532762459257632,0.2389130005,0.03661968781949998,0.0015426
11150,2509178.3539999994,2143756.840544,365421.513456,126048.0,Uncle Chipps Spicy Treat Flavour Potato Chips,0.14563393346410167,0.25091783539999996,0.0365421513456,0.0126048
346900,933582.8570000001,568365.7379029999,365217.11909699993,5928.0,Origami 2 in 1 Kitchen Towel Roll (2 Ply),0.3911994702544114,0.0933582857,0.036521711909699994,0.0005928
60749,3208857.3359999997,2845845.937509999,363011.3984899999,39468.0,Parle-G Original Gluco Biscuit,0.11312793324196571,0.32088573359999994,0.036301139848999985,0.0039468
10557,5165251.052999998,4802335.565011002,362915.4879889999,58961.0,Coca-Cola Soft Drink,0.07026095813449709,0.5165251052999998,0.036291548798899995,0.0058961
380156,4639839.170000001,4276943.495300001,362895.6747,25242.0,"Fortune Chakki Fresh (100% Atta, 0% Maida) Atta",0.07821298571001975,0.4639839170000001,0.03628956747,0.0025242
440031,3729116.0560000017,3369826.6230420014,359289.432958,48378.0,Grocery Kala Chana,0.0963470773133803,0.3729116056000002,0.0359289432958,0.0048378
374079,2876157.719,2516958.9212599993,359198.79773999995,74009.0,Lay's India's Magic Masala Chips - Pack of 2,0.12488842157963728,0.2876157719,0.035919879774,0.0074009
450564,2098117.6339999996,1739017.0080600004,359100.6259399999,9714.0,Kwality Walls Darkly Divine Chocolate Sensation Frozen Dessert,0.17115371422496703,0.20981176339999996,0.03591006259399999,0.0009714
299087,2136118.882,1777688.6422310006,358430.23976900004,20730.0,Tata Sampann Unpolished Chana Dal,0.1677950805029212,0.21361188820000002,0.03584302397690001,0.002073
356458,1125014.0590000001,766740.5896099999,358273.4693900001,7274.0,Eveready AAA Carbon Zinc Battery,0.3184613263486337,0.11250140590000002,0.03582734693900001,0.0007274
100173,2906101.9340000004,2548348.5984399994,357753.33556,15264.0,Dr. Oetker FunFoods Veg Original Mayonnaise,0.12310419375674932,0.29061019340000005,0.035775333555999995,0.0015264
18841,1610526.1320000002,1253780.6126840003,356745.519316,51671.0,Rajdhani Sooji/Rava,0.22150868106249388,0.16105261320000003,0.0356745519316,0.0051671
336305,706112.475,349387.8480029999,356724.6269970001,20080.0,Drumstick,0.5051951914558656,0.0706112475,0.03567246269970001,0.002008
13544,3108359.0,2753707.0787000004,354651.9213,1129.0,Borges Olive Oil,0.11409619072314363,0.3108359,0.035465192129999996,0.0001129
315221,1078602.786,724337.1622339999,354265.623766,9129.0,Freshwrapp Aluminium Foil (6 m) - Buy 1 Get 1 Free,0.32844864519569295,0.10786027860000001,0.035426562376599996,0.0009129
365681,2550459.363,2196714.6288,353744.7342000002,4069.0,Pansari Signature Basmati Rice - Free Shasha Biryani Masala 50 g,0.13869843971319146,0.2550459363,0.03537447342000002,0.0004069
365534,1200773.7319999998,847850.853936,352922.878064,11187.0,Dasheri Mango,0.2939128902130248,0.12007737319999999,0.0352922878064,0.0011187
300292,1179021.1069999998,826346.743933,352674.36306700006,12607.0,Indian Plum,0.2991247238689172,0.11790211069999998,0.035267436306700005,0.0012607
274987,1109896.2740000002,758083.3214449999,351812.9525550001,6930.0,Valencia Orange,0.31697822652119295,0.11098962740000003,0.03518129525550001,0.000693
389740,1488500.194,1136699.8669110003,351800.327089,21346.0,GMC Masoor Dal,0.23634550301509738,0.14885001939999998,0.0351800327089,0.0021346
410371,2426761.817,2075416.2425900006,351345.57441000006,6334.0,Pansari Tasty Basmati Rice (Broken),0.14477958732857388,0.2426761817,0.035134557441000004,0.0006334
93038,1746057.624,1395925.597538001,350132.02646200004,25252.0,Catch Super Garam Masala,0.20052718859294646,0.1746057624,0.0350132026462,0.0025252
10964,1978161.578,1629325.7467840002,348835.8312159999,17003.0,India Gate Dubar Basmati Rice,0.17634344691331372,0.1978161578,0.03488358312159999,0.0017003
15520,4373197.411,4026118.99507,347078.4159299999,8449.0,Amul Pure Ghee,0.07936490931257434,0.43731974110000005,0.03470784159299999,0.0008449
380072,705963.958,361652.16398200014,344311.79401799984,12607.0,"GHH Oxo Biodegradable Medium Garbage Bag (19x21"")",0.48771865775334644,0.0705963958,0.03443117940179998,0.0012607
238044,2295275.164,1951438.9163000009,343836.24770000007,12854.0,Pooja Oil by Anandam,0.14980175496727507,0.2295275164,0.03438362477000001,0.0012854
18585,5932821.0,5590238.679490001,342582.32050999993,34814.0,Mahakosh Soyabean Oil,0.057743579405143006,0.5932821,0.034258232050999995,0.0034814
389680,1451363.8580000002,1109563.3365670005,341800.521433,18527.0,GMC Urad Dal (Dhuli),0.23550298538094086,0.14513638580000002,0.0341800521433,0.0018527
482791,910329.362,569184.1350949999,341145.2269049998,4453.0,EverFresh Aluminium Foil (21 m),0.37474922939484384,0.0910329362,0.03411452269049998,0.0004453
332032,1391710.854,1051753.75398,339957.1000200001,3934.0,Sumeru Wassup Chicken Nuggets - Buy 1 Get 1 Free,0.24427279491491277,0.1391710854,0.03399571000200001,0.0003934
450730,674949.558,336549.183014,338400.374986,6862.0,Salad Box - Hydroponically Grown,0.5013713557924873,0.06749495579999999,0.0338400374986,0.0006862
35766,2323547.0,1985996.7041100003,337550.29589,11048.0,Fortune Goldnut Refined Groundnut Oil,0.14527371122254037,0.2323547,0.033755029589,0.0011048
328862,1201296.836,865366.9457289998,335929.890271,9588.0,SPT American Frozen Sweet Corn,0.2796393698909235,0.1201296836,0.0335929890271,0.0009588
477072,2227810.391,1892736.12555,335074.2654500001,11910.0,Rajdhani Rajma Chitra,0.1504051991155293,0.2227810391,0.03350742654500001,0.001191
9147,908339.7119999998,574397.479199,333942.23280099995,31612.0,Organic English Cucumber,0.3676402433905697,0.09083397119999999,0.03339422328009999,0.0031612
293867,3548712.893,3215004.6972690006,333708.1957310001,27590.0,Surf Excel Easy Wash Detergent Powder,0.0940364029981842,0.3548712893,0.03337081957310001,0.002759
423362,916734.0419999999,585509.854367,331224.18763300014,8104.0,Shasha Whole Peppercorns/Kali Mirch,0.36130892108073387,0.09167340419999999,0.033122418763300014,0.0008104
37272,2234759.749,1904189.6277659999,330570.121234,17334.0,Rajdhani Arhar Dal/Toor Dal,0.14792199536523873,0.22347597489999999,0.0330570121234,0.0017334
480595,1658346.2559999996,1328467.96705,329878.28894999996,7698.0,Jaya White Eggs - Pack of 30,0.198920031179544,0.16583462559999995,0.032987828894999995,0.0007698
