brand_name,revenue,cost,profit,qty,profit_margin,revenue_crore,profit_crore,qty_crore
Rampura,106835.076,80146.5,26688.576,1561.0,0.24981098904258747,0.0106835076,0.0026688576,0.0001561
WickedGud,142455.205,115800.77132000006,26654.433680000006,689.0,0.1871074748023423,0.014245520499999999,0.0026654433680000007,6.89e-05
Strepsils,161544.05700000003,135460.24121799995,26083.81578200001,1693.0,0.16146564761586993,0.016154405700000003,0.002608381578200001,0.0001693
Mirinda,1905158.5040000002,1879173.283159,25985.220840999988,41707.0,0.013639401019097561,0.19051585040000002,0.002598522084099999,0.0041707
G Basics,84607.505,58798.55253399999,25808.952466000002,1952.0,0.3050432992439619,0.008460750500000001,0.0025808952466,0.0001952
The Good Fish Co.,124408.08200000001,98673.28841799998,25734.793582,836.0,0.20685789193341955,0.0124408082,0.0025734793581999997,8.36e-05
Icelings,61429.015999999996,35724.18044699999,25704.835553000004,2056.0,0.41844778293371987,0.006142901599999999,0.0025704835553000006,0.0002056
Jeeru,93693.043,68057.64554600004,25635.397453999998,1295.0,0.273610469178592,0.0093693043,0.0025635397453999996,0.0001295
Cocomama,212964.01600000003,187377.9802169999,25586.035783000007,2773.0,0.1201425304780128,0.021296401600000004,0.0025586035783000008,0.0002773
Stute,86293.602,60874.65081999998,25418.951179999996,223.0,0.2945635666013802,0.0086293602,0.0025418951179999997,2.23e-05
Clean And Dry,269666.713,244909.0390999999,24757.673900000005,1133.0,0.09180841648779992,0.026966671299999998,0.0024757673900000004,0.0001133
Bodyguard,125407.415,100703.98511800001,24703.429881999993,1133.0,0.196985400600116,0.012540741499999999,0.002470342988199999,0.0001133
Udupi Munch,75390.60199999998,50987.337492999985,24403.264507,1205.0,0.32369106837746175,0.0075390601999999985,0.0024403264507,0.0001205
Shubhkart,108840.51999999999,84966.14294100001,23874.377059,2850.0,0.21935192021317063,0.010884051999999998,0.0023874377059,0.000285
Accu-Chek,118299.0,94470.10498999998,23828.895009999997,99.0,0.20142938663894028,0.0118299,0.0023828895009999997,9.9e-06
MCaffeine,1122328.9160000002,1098558.4566899997,23770.45930999999,2791.0,0.021179583784331532,0.11223289160000002,0.0023770459309999993,0.0002791
Praakritik,114364.0,90602.66728200004,23761.33271800001,335.0,0.20776933928508978,0.0114364,0.002376133271800001,3.35e-05
Havmor,108723.81199999999,85102.20228299998,23621.609716999996,785.0,0.21726252310763347,0.0108723812,0.0023621609716999994,7.85e-05
Neel Kamal,165378.0,141958.81766700002,23419.182333000026,1181.0,0.14161002269346604,0.0165378,0.0023419182333000027,0.0001181
Omega,73314.685,50134.74994799999,23179.935051999993,552.0,0.3161704241380836,0.0073314685,0.0023179935051999994,5.52e-05
Sagar,629995.0,606870.49515,23124.50484999999,1278.0,0.03670585457027435,0.0629995,0.002312450484999999,0.0001278
Pudin Hara,236912.288,214111.27505599993,22801.012944000002,4991.0,0.09624242430177367,0.0236912288,0.0022801012944,0.0004991
Himalaya Men,137020.899,114795.42108999997,22225.477910000012,810.0,0.16220502180473953,0.0137020899,0.0022225477910000012,8.1e-05
Tiffany,70324.93,48400.319288000006,21924.610711999998,512.0,0.3117615717783153,0.007032492999999999,0.0021924610711999996,5.12e-05
Ocean,100819.784,79485.141208,21334.642792,1470.0,0.21161166931284042,0.0100819784,0.0021334642791999998,0.000147
Milkybar,418342.564,397078.529392,21264.034607999998,9460.0,0.05082924004835424,0.0418342564,0.0021264034608,0.000946
Confect,84569.0,63524.71513700001,21044.284863000008,381.0,0.24884159518263202,0.0084569,0.002104428486300001,3.81e-05
Sugar Free Green,680662.527,659962.3729750002,20700.15402499999,4522.0,0.0304117726536751,0.0680662527,0.0020700154024999987,0.0004522
Samrat,102936.51999999999,82329.33007799998,20607.189922000005,2164.0,0.20019318626664284,0.010293651999999999,0.0020607189922000006,0.0002164
Colgate Sensitive,305328.04800000007,284728.236726,20599.811273999996,2223.0,0.06746779868058499,0.030532804800000007,0.0020599811273999996,0.0002223
Wonder Guard,53181.914000000004,32594.96232699999,20586.95167300001,464.0,0.3871043767435675,0.0053181914,0.0020586951673000013,4.64e-05
Sapphire,62506.586,42137.82443999999,20368.76156,289.0,0.325865846520557,0.0062506586,0.0020368761559999998,2.89e-05
Nabisco,68934.265,48706.727180000016,20227.53782,117.0,0.2934322694236314,0.0068934265,0.0020227537820000003,1.17e-05
Gits,141250.73199999996,121090.341106,20160.390893999996,1474.0,0.1427276914501229,0.014125073199999996,0.0020160390894,0.0001474
Fem,341458.31700000004,321332.53625700006,20125.780743,5061.0,0.058940666374221004,0.034145831700000004,0.0020125780743,0.0005061
Shri Samriddhi,47716.769,27678.003418,20038.765582,656.0,0.4199522725857654,0.0047716769,0.0020038765582,6.56e-05
Nerf,83774.0,63954.92421999997,19819.075779999996,306.0,0.2365778855014682,0.0083774,0.0019819075779999996,3.06e-05
Livon,941732.112,922013.9216900002,19718.190310000016,4628.0,0.020938215930774183,0.0941732112,0.0019718190310000017,0.0004628
Anil,100747.943,81189.35046300002,19558.592537,5337.0,0.19413391434701552,0.0100747943,0.0019558592537,0.0005337
Roshi,154757.153,135228.59424000003,19528.55875999999,914.0,0.1261884079762051,0.0154757153,0.001952855875999999,9.14e-05
Dinesmart,40152.413,20669.483526000007,19482.92947399999,120.0,0.48522437428604825,0.0040152413,0.0019482929473999989,1.2e-05
BNI,194910.592,175441.11553,19469.47647,710.0,0.0998892685626854,0.0194910592,0.001946947647,7.1e-05
Engage On,114848.67,95435.76598500002,19412.904015000007,2030.0,0.1690302901635692,0.011484867,0.0019412904015000008,0.000203
Pidilite,93169.981,73925.50655500004,19244.474444999993,891.0,0.20655230620901374,0.0093169981,0.0019244474444999992,8.91e-05
Nimeasy,121829.0,102747.941959,19081.058040999993,696.0,0.1566216421459586,0.0121829,0.0019081058040999993,6.96e-05
Blue Tokai,127499.6,108511.29801000001,18988.301989999993,604.0,0.14892832597121866,0.012749960000000001,0.0018988301989999992,6.04e-05
Cherry Blossom,366412.31499999994,347547.43101899995,18864.88398100001,4893.0,0.05148539830327486,0.036641231499999996,0.001886488398100001,0.0004893
Ketofy,98749.86,79903.17928000003,18846.68072,346.0,0.1908527335633691,0.009874986,0.001884668072,3.46e-05
Ujala,177063.077,158220.52236800003,18842.554632000007,2420.0,0.10641718731681145,0.0177063077,0.0018842554632000008,0.000242
Mysore Sandal,374524.746,355786.10410999996,18738.641890000006,2988.0,0.05003312088221804,0.0374524746,0.0018738641890000006,0.0002988
Dr Trust,180311.0,161699.158,18611.842,110.0,0.103220779652933,0.0180311,0.0018611842,1.1e-05
Snackible,92706.73199999999,74437.59398199999,18269.138017999998,3407.0,0.19706376898281777,0.0092706732,0.0018269138017999998,0.0003407
Sorrentina,46029.0,28148.345793000008,17880.654206999996,251.0,0.3884649722348953,0.0046029,0.0017880654206999995,2.51e-05
JK Max,65627.19,47771.02471000001,17856.165289999997,217.0,0.2720848674154721,0.006562719,0.0017856165289999997,2.17e-05
Sugar Free D'Lite,240919.74099999998,223116.239667,17803.501333,2400.0,0.07389805940809144,0.024091974099999997,0.0017803501333,0.00024
Elephant,44308.1,26587.11494199999,17720.985058,175.0,0.39994910768008557,0.0044308099999999994,0.0017720985058,1.75e-05
Appy,92065.527,74410.23333399999,17655.293666,931.0,0.19176877862220895,0.0092065527,0.0017655293666000002,9.31e-05
Baby Dove,182247.783,164610.35463400002,17637.428365999993,1901.0,0.09677719023885187,0.0182247783,0.0017637428365999993,0.0001901
Dana,70538.0,52939.539269999994,17598.46073,232.0,0.2494890800703167,0.0070538,0.001759846073,2.32e-05
Modern Kitchens,111167.362,93940.0,17227.362,2684.0,0.154967804309326,0.0111167362,0.0017227362000000002,0.0002684
Cadbury Celebrations,136692.0,119504.70239,17187.29761,466.0,0.12573740679776432,0.0136692,0.0017187297610000002,4.66e-05
Alife,73891.118,56953.867807,16937.250193000003,1000.0,0.22921902728552576,0.0073891118000000006,0.0016937250193000003,0.0001
Camel,76707.022,59977.65092999998,16729.371069999994,331.0,0.21809438867278663,0.0076707022,0.0016729371069999993,3.31e-05
Stain Buster,115715.93299999999,99224.61370000002,16491.319299999996,480.0,0.1425155453743781,0.011571593299999999,0.0016491319299999996,4.8e-05
Catsan,245914.751,229537.82177,16376.929229999998,453.0,0.06659596125650875,0.0245914751,0.0016376929229999998,4.53e-05
Real Good,535664.658,519350.80520999973,16313.852789999999,2753.0,0.030455346542575146,0.053566465800000004,0.001631385279,0.0002753
Electral,73438.932,57257.31415100003,16181.617848999997,4123.0,0.22034113798114596,0.0073438932,0.0016181617848999997,0.0004123
Aveeno,133961.589,117820.79071000003,16140.79829000001,155.0,0.12048825645088465,0.0133961589,0.001614079829000001,1.55e-05
DP,62275.848,46148.677898999995,16127.170101,172.0,0.2589634765150047,0.0062275848,0.0016127170100999999,1.72e-05
Woot Woot,60904.5,45015.222202999976,15889.277796999999,1259.0,0.2608884039274602,0.00609045,0.0015889277796999998,0.0001259
VG,31439.623,15621.65096400001,15817.97203599999,317.0,0.5031221918914228,0.0031439623,0.001581797203599999,3.17e-05
Harrison,60895.0,45097.999342999996,15797.000657,396.0,0.2594137557599146,0.0060895,0.0015797000657,3.96e-05
Kikkoman,54357.0,38964.278379999974,15392.72162000001,128.0,0.28317827731478945,0.0054357,0.001539272162000001,1.28e-05
Mountain Dew,4063463.3940000003,4048211.6227699993,15251.771230000024,79658.0,0.003753392057750631,0.40634633940000003,0.0015251771230000025,0.0079658
Ong's,62222.0,47019.37626999998,15202.62373,260.0,0.24432875397769277,0.0062222,0.001520262373,2.6e-05
Indica,206040.961,191204.29610500002,14836.664894999996,3340.0,0.0720083269996008,0.0206040961,0.0014836664894999996,0.000334
Ram Bandhu,59694.568,44912.715161,14781.85283900001,777.0,0.24762475605820633,0.0059694568,0.001478185283900001,7.77e-05
Impressions,42916.713,28204.585489999994,14712.127509999998,138.0,0.34280648450406714,0.0042916713,0.0014712127509999998,1.38e-05
Smith & Jones,79841.42199999999,65263.236996,14578.185003999995,1675.0,0.1825892455171953,0.007984142199999999,0.0014578185003999995,0.0001675
Colman's,48778.0,34206.47179,14571.52821,189.0,0.29873156361474434,0.0048778,0.001457152821,1.89e-05
Kiwi,101889.327,87373.63380999998,14515.693190000004,1360.0,0.1424652965859712,0.0101889327,0.0014515693190000005,0.000136
H.M. International,43692.838,29351.845089999995,14340.992910000004,151.0,0.3282229666564576,0.0043692838,0.0014340992910000004,1.51e-05
Digene,81529.0,67249.58609800004,14279.413902000004,844.0,0.1751452109310798,0.0081529,0.0014279413902000004,8.44e-05
Gustora,32855.0,18848.209491999998,14006.790508000002,1466.0,0.42632142772789533,0.0032855,0.0014006790508000002,0.0001466
Glen,130657.0,116760.25900000003,13896.740999999989,84.0,0.10636047819864217,0.0130657,0.001389674099999999,8.4e-06
Rasna Fruit Plus,105064.45,91290.52986999997,13773.920129999999,697.0,0.1310997214566868,0.010506445,0.0013773920129999998,6.97e-05
Yonex,56976.210999999996,43319.723989999984,13656.487010000013,120.0,0.23968752520240447,0.0056976210999999995,0.0013656487010000014,1.2e-05
Odomos,491621.56999999995,477993.47300399985,13628.096996,5966.0,0.027720705981228614,0.049162157,0.0013628096996,0.0005966
Tri-Activ,150406.78500000003,136959.79489099997,13446.990109000006,1032.0,0.08940414562414856,0.015040678500000003,0.0013446990109000005,0.0001032
Diaper,81217.0,67801.14406000004,13415.855940000005,142.0,0.16518531760592,0.0081217,0.0013415855940000004,1.42e-05
Tic Tac,142490.73700000002,129152.20587800001,13338.531122,5643.0,0.09360981213817428,0.014249073700000002,0.0013338531122,0.0005643
Tubs,51763.0,38454.506724999985,13308.493275,720.0,0.25710436557000177,0.0051763,0.0013308493275,7.2e-05
Kellogg's Rice Krispies,44104.0,30880.761280000013,13223.238720000005,99.0,0.2998194884817705,0.0044104,0.0013223238720000005,9.9e-06
Nestle Nestum,120122.0,106959.02654,13162.973459999996,606.0,0.10958003912688763,0.0120122,0.0013162973459999996,6.06e-05
W2,22681.0,9548.558316999999,13132.441683,109.0,0.5790062908601913,0.0022681,0.0013132441682999999,1.09e-05
Chetran's,66930.94,53811.252418000004,13119.687582000006,1161.0,0.19601827767546676,0.006693094,0.0013119687582000006,0.0001161
Bausch & Lomb,71941.0,58928.258605,13012.741394999994,316.0,0.18088074109339589,0.0071941,0.0013012741394999993,3.16e-05
Essenware,27525.446,14709.821184,12815.624816000001,73.0,0.4655919041602451,0.0027525446,0.0012815624816,7.3e-06
Fevicol MR,49481.073000000004,36747.371245,12733.701755000002,2521.0,0.2573448994325568,0.004948107300000001,0.0012733701755000002,0.0002521
Gelusil,73053.0,60402.68792899998,12650.312070999998,582.0,0.17316622275608118,0.0073053,0.0012650312071,5.82e-05
Kopiko,97017.106,84370.785929,12646.320071000006,2250.0,0.13035144617692476,0.0097017106,0.0012646320071000006,0.000225
Tagz,123671.95999999999,111130.63348900004,12541.326511000001,2478.0,0.10140800316417725,0.012367195999999999,0.0012541326511000001,0.0002478
Singer,59910.0,47446.747389999975,12463.252609999996,82.0,0.20803292622266725,0.005991,0.0012463252609999996,8.2e-06
Badshah,65211.772,52753.115252000025,12458.656747999998,1447.0,0.1910491981110404,0.0065211772,0.0012458656747999998,0.0001447
Maped,47010.425,34652.903799000014,12357.521200999998,876.0,0.26286767671213346,0.0047010425000000005,0.0012357521200999997,8.76e-05
Candyman,688757.2930000001,676516.9841680002,12240.308832000008,10037.0,0.017771585079970988,0.06887572930000001,0.0012240308832000008,0.0010037
Softouch,167549.959,155405.69508,12144.26392,703.0,0.07248144966720045,0.0167549959,0.001214426392,7.03e-05
Shan,41235.724,29107.5,12128.223999999998,554.0,0.294119341762982,0.0041235724,0.0012128223999999998,5.54e-05
Fevicol AllFix,74498.539,62371.22216399996,12127.316835999995,2406.0,0.16278596867517084,0.0074498539,0.0012127316835999994,0.0002406
Relispray,239498.933,227436.81008000008,12062.122919999996,1234.0,0.05036399439825478,0.0239498933,0.0012062122919999996,0.0001234
Hyzicplus,31903.0,19895.490912,12007.509087999999,325.0,0.3763755473779895,0.0031903,0.0012007509087999999,3.25e-05
Super-Max,41144.672999999995,29151.060209999996,11993.612789999997,403.0,0.2914985565689147,0.0041144673,0.0011993612789999997,4.03e-05
Wonderize,119804.343,108024.40188899994,11779.941110999995,1513.0,0.09832649481663612,0.011980434299999999,0.0011779941110999996,0.0001513
Itch Guard,76634.62400000001,65348.20243899999,11286.421561000003,763.0,0.14727574785256337,0.007663462400000001,0.0011286421561000003,7.63e-05
Bertolli,208646.0,197396.18154,11249.818460000002,217.0,0.053918208161191694,0.0208646,0.0011249818460000002,2.17e-05
KE,37108.0,25902.87128,11205.128719999999,63.0,0.30195992023283386,0.0037108,0.001120512872,6.3e-06
MMTC-PAMP,326453.275,315350.49319999997,11102.781800000004,371.0,0.034010324448422224,0.0326453275,0.0011102781800000005,3.71e-05
Slay,40002.403,28974.15917000001,11028.243829999998,125.0,0.27568953370126287,0.0040002403,0.0011028243829999998,1.25e-05
Ambari,37472.0,26466.308039000003,11005.691960999997,441.0,0.2937044182589666,0.0037472,0.0011005691960999998,4.41e-05
Dinewell,28769.903,17899.870439999995,10870.03256,92.0,0.3778265279517974,0.0028769903,0.0010870032559999999,9.2e-06
Teabox,99363.58600000001,88537.08938000006,10826.496619999996,500.0,0.10895839266509559,0.0099363586,0.0010826496619999997,5e-05
Fabelle,126121.698,115314.57827999999,10807.11971999999,813.0,0.08568802903367183,0.0126121698,0.001080711971999999,8.13e-05
Kent,83738.0,72960.02339999999,10777.976600000005,76.0,0.1287107000406029,0.0083738,0.0010777976600000005,7.6e-06
Perrier,60761.637,50079.69187999997,10681.945119999997,155.0,0.17580081194981623,0.0060761637000000005,0.0010681945119999996,1.55e-05
Robin,98171.126,87597.41578499999,10573.710215000001,1273.0,0.10770692611797078,0.0098171126,0.0010573710215,0.0001273
The Betel Leaf Co.,47833.406,37278.820260000015,10554.585740000006,426.0,0.22065302521003846,0.0047833406,0.0010554585740000005,4.26e-05
Marvel,54826.574,44419.94740999997,10406.626590000003,407.0,0.1898099011256841,0.0054826574,0.0010406626590000003,4.07e-05
Babus LaxmiNarayan Best Chiwda,63628.912000000004,53228.54744099998,10400.364559000001,595.0,0.16345344014368815,0.006362891200000001,0.0010400364559,5.95e-05
Belocopia,25632.636,15239.630068,10393.005931999998,112.0,0.40545989620419837,0.0025632636,0.0010393005932,1.12e-05
Bean 2 Brew,42599.121,32281.44779400001,10317.673206,436.0,0.24220389913679205,0.0042599121,0.0010317673206,4.36e-05
Simply Home,24519.0,14283.047459999998,10235.952540000002,88.0,0.4174702288021535,0.0024519,0.0010235952540000003,8.8e-06
Nilkamal,68023.353,57817.94347999999,10205.409520000001,67.0,0.15002802816850266,0.0068023353,0.001020540952,6.7e-06
The Gourmet Jar,55034.525,44837.37051000002,10197.154489999999,189.0,0.18528649952007398,0.0055034525,0.001019715449,1.89e-05
B Fizz,55538.666,45561.785402999994,9976.880597,2202.0,0.17963846299441186,0.0055538665999999995,0.0009976880597,0.0002202
Arcor,48009.383,38046.23943400002,9963.143566,674.0,0.20752492415909615,0.0048009383,0.0009963143566,6.74e-05
Danaram,48256.0,38369.973732,9886.026268000001,865.0,0.20486626052718837,0.0048256,0.0009886026268000002,8.65e-05
The Little Farm Co.,265469.825,255596.72948000004,9873.095519999993,1420.0,0.03719102734180803,0.0265469825,0.0009873095519999993,0.000142
Morning Fresh,63064.104,53234.96471999997,9829.139280000001,207.0,0.1558594930643905,0.0063064104,0.0009829139280000002,2.07e-05
Otrivin,50566.0,41038.973909999986,9527.026089999992,553.0,0.18840774611398947,0.0050566,0.0009527026089999992,5.53e-05
Mr. Gold,115728.47399999999,106278.70736999997,9449.766630000004,649.0,0.08165463782059379,0.011572847399999999,0.0009449766630000003,6.49e-05
Woodward's,37552.0,28107.318581000003,9444.681419000004,506.0,0.2515094114561143,0.0037552,0.0009444681419000004,5.06e-05
Smint,50031.044,40668.90058799999,9362.143411999998,1188.0,0.18712668502380236,0.0050031044000000005,0.0009362143411999998,0.0001188
Mother Nature's,47425.977,38142.717027000006,9283.259973,596.0,0.19574209241909768,0.0047425977,0.0009283259973,5.96e-05
IRIS,27359.037,18081.992420000006,9277.044579999994,186.0,0.33908520171963635,0.0027359037,0.0009277044579999995,1.86e-05
Adinath,69569.0,60325.03520999998,9243.964789999996,127.0,0.13287476879069696,0.0069569,0.0009243964789999997,1.27e-05
Cremica,34496.095,25263.334847000002,9232.760153000003,325.0,0.26764653080297934,0.0034496095,0.0009232760153000003,3.25e-05
Eastern,38626.012,29633.786191,8992.225809000001,770.0,0.23280233561259187,0.0038626012000000003,0.0008992225809000002,7.7e-05
Kitchens of India,44663.132,35717.22670400001,8945.905296,299.0,0.20029731224402267,0.0044663132,0.0008945905296,2.99e-05
Dabur GlucoPlus-C,501350.226,492437.25752899994,8912.968471000007,1722.0,0.017777928499427876,0.0501350226,0.0008912968471000008,0.0001722
Boca,24789.0,15994.583799999999,8794.4162,81.0,0.35477091451853643,0.0024789,0.0008794416199999999,8.1e-06
Krack,56685.764,47909.005368000006,8776.758632,625.0,0.1548317957221146,0.0056685764,0.0008776758631999999,6.25e-05
Anand Sweets,49728.46799999999,41018.256595000006,8710.211405,394.0,0.17515543420722313,0.004972846799999999,0.0008710211405,3.94e-05
Tez,71270.0,62657.13204,8612.867959999994,310.0,0.1208484349656236,0.007127,0.0008612867959999994,3.1e-05
Saule,22197.0,13636.987288999995,8560.012711000003,252.0,0.38563827143307666,0.0022197,0.0008560012711000003,2.52e-05
Lo! Foods,35891.0,27539.404334000003,8351.595666000001,255.0,0.23269331213953362,0.0035891,0.0008351595666000001,2.55e-05
Sweekar,306817.0,298540.2492000001,8276.7508,1445.0,0.02697618058973264,0.0306817,0.0008276750799999999,0.0001445
Daim,28324.0,20061.01467999999,8262.985320000002,41.0,0.2917308755825449,0.0028324,0.0008262985320000002,4.1e-06
NESTLE Les Recettes De l'Atelier,70064.294,61804.53827000001,8259.755730000003,199.0,0.11788823177180667,0.007006429399999999,0.0008259755730000003,1.99e-05
Evolve,40822.556,32575.817247,8246.738752999998,940.0,0.20201426762694621,0.0040822556,0.0008246738752999997,9.4e-05
Prega News,41728.0,33649.50322300001,8078.496776999996,789.0,0.19359894500095848,0.0041728,0.0008078496776999995,7.89e-05
Delmy,14541.858,6476.084910999999,8065.773088999999,325.0,0.5546590462511737,0.0014541858,0.0008065773088999999,3.25e-05
Classic,101359.418,93304.1393,8055.2787,318.0,0.07947242455555535,0.010135941800000001,0.00080552787,3.18e-05
Lakme 9To5,530262.8030000001,522214.87345000013,8047.929549999999,2766.0,0.015177247026320263,0.053026280300000006,0.0008047929549999999,0.0002766
Ring Guard,54997.162000000004,47111.68222800004,7885.479772000003,578.0,0.14337975788641608,0.0054997162,0.0007885479772000003,5.78e-05
Coral Tree,18172.375,10437.150344999998,7735.224655000001,123.0,0.42565843237331397,0.0018172375,0.0007735224655000001,1.23e-05
Stellar Home,50463.0,42814.01162999997,7648.9883699999955,95.0,0.15157617204684612,0.0050463,0.0007648988369999995,9.5e-06
Triones,25389.0,17765.87204,7623.127960000001,48.0,0.3002531789357596,0.0025389,0.0007623127960000001,4.8e-06
Tears,52257.0,44689.840442999994,7567.159556999996,375.0,0.1448066202996727,0.0052257,0.0007567159556999996,3.75e-05
Fever Tree,34038.373999999996,26544.30360200002,7494.070397999998,326.0,0.2201653462647775,0.0034038373999999995,0.0007494070397999998,3.26e-05
Link,55401.22899999999,48047.33934000003,7353.889660000004,132.0,0.13273874592204454,0.0055401229,0.0007353889660000005,1.32e-05
Wonka,24870.0,17526.64992,7343.35008,141.0,0.2952694041013269,0.002487,0.000734335008,1.41e-05
Laopala,39128.0,31818.954270000006,7309.045729999999,31.0,0.18679834721938252,0.0039128,0.0007309045729999999,3.1e-06
Kores,26407.0,19230.353437999995,7176.646561999998,815.0,0.2717706124133752,0.0026407,0.0007176646561999998,8.15e-05
Gas O Fast,42912.346999999994,35739.427384000024,7172.919616,763.0,0.16715281538900684,0.0042912346999999995,0.0007172919616,7.63e-05
Maybelline,810644.2679999999,803487.6222499999,7156.645749999993,4755.0,0.008828343124730506,0.08106442679999999,0.0007156645749999993,0.0004755
Roops,17394.1,10241.027064999998,7153.072935000001,118.0,0.4112355876417867,0.0017394099999999998,0.0007153072935000001,1.18e-05
Rise N Shine,20478.913,13519.037994,6959.875005999999,213.0,0.3398556850160943,0.0020478913,0.0006959875006,2.13e-05
Nicotex,29987.888,23029.190370000004,6958.6976300000015,217.0,0.23205027409732895,0.0029987888,0.0006958697630000001,2.17e-05
Paseo,15782.1,8896.0372,6886.0628,56.0,0.43632107260757436,0.00157821,0.00068860628,5.6e-06
Perfect Purity,15453.0,8628.0,6825.0,411.0,0.4416618132401475,0.0015453,0.0006825,4.11e-05
Post,23160.0,16367.105999999998,6792.893999999998,27.0,0.29330284974093257,0.002316,0.0006792893999999998,2.7e-06
Impact,20956.699,14239.331170999993,6717.367828999999,154.0,0.3205355876419277,0.0020956699,0.0006717367828999999,1.54e-05
Love Beauty & Planet,72475.0,65778.69940000001,6696.300600000001,163.0,0.09239462711279754,0.0072475,0.0006696300600000001,1.63e-05
Devagabond,20082.934,13462.22169,6620.712309999998,43.0,0.3296685788042722,0.0020082934,0.0006620712309999998,4.3e-06
Smyle,36618.102,30023.85138400002,6594.250615999999,417.0,0.18008171521287475,0.0036618102,0.0006594250615999999,4.17e-05
Oddy,27767.0,21176.511829999992,6590.4881700000005,715.0,0.23734966579032665,0.0027767,0.0006590488170000001,7.15e-05
Edible PRO,20775.746,14205.005030000002,6570.740970000003,125.0,0.3162697970027167,0.0020775745999999998,0.0006570740970000003,1.25e-05
Kohinoor Charminar,44711.815,38248.22160999998,6463.593389999999,128.0,0.144561194619364,0.0044711815,0.0006463593389999999,1.28e-05
Indian Origins,24822.0,18395.518038,6426.481962000002,231.0,0.25890266545806145,0.0024822,0.0006426481962000002,2.31e-05
Wingz,17007.665,10584.605025,6423.059975,130.0,0.37765677857601265,0.0017007665,0.0006423059975,1.3e-05
Samyang,18295.0,11891.587700000002,6403.4123,144.0,0.350008871276305,0.0018295,0.00064034123,1.44e-05
Century,33040.0,26668.59068,6371.409319999999,118.0,0.19283926513317187,0.003304,0.0006371409319999999,1.18e-05
IAMS,161364.0,155041.82697999995,6322.173019999999,152.0,0.039179575493914376,0.0161364,0.0006322173019999999,1.52e-05
Luxor,25389.163,19096.118422,6293.044578,247.0,0.24786341235431825,0.0025389163,0.0006293044578,2.47e-05
The Man Company,21657.959,15397.010979999997,6260.948019999999,48.0,0.28908301193108726,0.0021657958999999997,0.0006260948019999999,4.8e-06
Shagun,26543.0,20436.479859999996,6106.52014,41.0,0.23006141506235164,0.0026543,0.000610652014,4.1e-06
YES,42671.0,36600.0,6071.0,181.0,0.14227461273464415,0.0042671,0.0006071,1.81e-05
LuvIt,15030.297999999999,8961.634074000007,6068.663925999995,115.0,0.4037620495614921,0.0015030298,0.0006068663925999995,1.15e-05
Cello,27644.996,21620.791735000017,6024.204264999998,275.0,0.2179130091029855,0.0027644996,0.0006024204264999998,2.75e-05
FreshBurst,13836.614,7828.744887999998,6007.869112000003,225.0,0.4342008176277811,0.0013836614,0.0006007869112000003,2.25e-05
Toni&Guy,20216.0,14284.74846,5931.251540000001,33.0,0.29339392263553626,0.0020216,0.0005931251540000002,3.3e-06
Jersey,69797.264,63938.22307999999,5859.040919999998,143.0,0.08394370472745175,0.0069797264,0.0005859040919999998,1.43e-05
Oateo,22482.789,16729.295475999996,5753.493524000001,125.0,0.2559065747581406,0.0022482789,0.0005753493524000001,1.25e-05
Nippo,25937.0,20225.63130000001,5711.368700000001,128.0,0.22020159231985198,0.0025937,0.0005711368700000001,1.28e-05
Parle Mango Bite,302619.69499999995,296913.411025,5706.283975,6732.0,0.018856287509641436,0.030261969499999996,0.0005706283975,0.0006732
Urban Granny,48414.35,42717.90603800001,5696.443961999997,517.0,0.11766023837973652,0.004841435,0.0005696443961999997,5.17e-05
Old Jamaica,24546.2,18881.433444999988,5664.766555,146.0,0.2307797767067815,0.0024546200000000002,0.0005664766555,1.46e-05
Malabar,24998.0,19370.306759999996,5627.69324,28.0,0.2251257396591727,0.0024998,0.000562769324,2.8e-06
M-Seal,28951.536,23333.154015999997,5618.381984000002,1326.0,0.19406162021939016,0.0028951536,0.0005618381984000003,0.0001326
Arata,84523.0,78921.47312,5601.526880000002,201.0,0.06627222034239204,0.0084523,0.0005601526880000002,2.01e-05
Malkist,235866.615,230285.89803800007,5580.716962000005,6137.0,0.02366047845304434,0.023586661499999998,0.0005580716962000005,0.0006137
Eurospa,12984.277,7576.932754999998,5407.344245000001,61.0,0.4164532414858371,0.0012984277,0.0005407344245000001,6.1e-06
Hamam,112245.295,106860.18730999994,5385.107689999996,1312.0,0.04797624426039413,0.0112245295,0.0005385107689999996,0.0001312
Nirula's,122447.772,117138.245685,5309.526315000003,399.0,0.043361559204196896,0.0122447772,0.0005309526315000003,3.99e-05
Temptations,59271.0,54006.64435300002,5264.355647,494.0,0.0888184043967539,0.0059271,0.0005264355647,4.94e-05
Reynolds,25534.748,20302.10393100001,5232.644069,374.0,0.20492248715358383,0.0025534748,0.0005232644069,3.74e-05
Magicleaf,17104.0,11889.76808,5214.231920000001,34.0,0.30485453227315257,0.0017104,0.0005214231920000001,3.4e-06
Pringle,25997.0,20842.9036,5154.0964,21.0,0.19825735277147363,0.0025997,0.00051540964,2.1e-06
Glow & Lovely,1110477.5670000003,1105339.9271890002,5137.639810999998,6773.0,0.0046265138204273125,0.11104775670000003,0.0005137639810999998,0.0006773
Vinod,25860.5,20728.463320000003,5132.036679999997,23.0,0.19845079097465237,0.00258605,0.0005132036679999998,2.3e-06
