brand_name,revenue,total_qty,profit,profit_margin
BNI,194910.592,710.0,19469.47647,0.0998892685626854
Parker,193137.91,572.0,38037.33153,0.19694389118117722
Nihar Naturals,192282.84399999998,1315.0,-1964.7923049999922,-0.010218240297090635
Kohinoor,190643.96500000003,4085.0,42767.95138899999,0.22433414762958787
BPL,190354.826,141.0,34634.50790000001,0.18194709652383603
Sophiya,188937.984,1077.0,113694.73268500001,0.6017568848675765
Dr. Cubes,187826.74599999998,3912.0,81420.45420899999,0.43348700833586284
Nutologyst,186098.311,975.0,44986.401228,0.2417346024596645
Bio-Oil,185288.202,358.0,-3305.3409100000003,-0.017838917288430487
Tai Hua,185174.134,544.0,49483.988870000016,0.26722948719176953
Oasis Baklawa,184844.967,514.0,46749.74783,0.2529132850557949
Parle Happy Happy,183911.654,2700.0,-53471.61590199997,-0.29074620742631113
American Pancake,183037.954,958.0,48847.774114000014,0.2668723783592993
Colgate Kids,182704.48400000003,2275.0,-2303.6588239999974,-0.012608660573431778
Baby Dove,182247.783,1901.0,17637.428365999993,0.09677719023885187
Bhagirathi,181070.39699999994,3855.0,42508.68716200002,0.23476331783819987
Dr Trust,180311.0,110.0,18611.842,0.103220779652933
Colombian Brew Coffee,180131.68300000002,1045.0,33875.62843200002,0.18806035600078203
Frestol,179581.27000000002,251.0,59743.337550000004,0.33268134004175376
Command,178030.81900000002,1020.0,31880.65032100001,0.17907377217087342
Kari kari,177421.167,23245.0,33316.162774,0.18778009037670235
Ujala,177063.077,2420.0,18842.554632000007,0.10641718731681145
Homelites,176807.00699999998,17764.0,43476.962630999995,0.24590067649864125
Parle Orange Bite,176369.825,4142.0,-1473.8431790000006,-0.008356549534479611
Rajnigandha,172507.08900000004,2715.0,37427.49033699998,0.21696204227873772
SafeKind,169873.5,1489.0,45183.25193,0.26598175660123563
Fevistik,169128.951,4746.0,37898.55063,0.2240807999217118
Softouch,167549.959,703.0,12144.26392,0.07248144966720045
Nandini Goodlife,166772.576,9143.0,35686.556933000014,0.2139833645850743
Neel Kamal,165378.0,1181.0,23419.182333000026,0.14161002269346604
Doms,164788.30800000002,1782.0,31756.85091599999,0.19271301041576314
Priya,164581.669,1700.0,26808.936115000004,0.16289138564392613
Cleanzo,163682.241,3054.0,75637.95415000006,0.4621023862326033
Strepsils,161544.05700000003,1693.0,26083.81578200001,0.16146564761586993
Real Activ,161498.0,648.0,-5866.107639999998,-0.036323097747340514
IAMS,161364.0,152.0,6322.173019999999,0.039179575493914376
Chandrika,161187.397,639.0,-7303.528990000002,-0.04531079430484259
Camlin,160619.30800000002,1976.0,38936.58874699999,0.24241536856204102
Volvo Plus,159400.99800000002,1649.0,100373.21150200002,0.6296899816273421
Milkmade,158902.53399999999,2248.0,44351.038280999965,0.2791084393971966
Axe,158110.093,872.0,2068.8098200000018,0.013084615793629328
Get-A-Whey,155107.05899999998,1050.0,59532.77352,0.38381730595510816
Roshi,154757.153,914.0,19528.55875999999,0.1261884079762051
Octus,154720.736,350.0,31171.829940000018,0.20147157223967715
Papacream,153018.20799999998,839.0,46249.78608599999,0.3022502138176915
Briyas,150720.316,2947.0,-49830.25863699999,-0.33061408016819704
Nutriorg,150689.70500000002,188.0,-6229.295,-0.04133855726905829
Tri-Activ,150406.78500000003,1032.0,13446.990109000006,0.08940414562414856
Ganesh,150311.0,246.0,32088.442812,0.21348033618298062
Candid,148866.88800000004,2027.0,-14586.053669000004,-0.09798051040739161
Pidilite Fevicreate,148273.523,807.0,35640.398268,0.240369268544324
Tic Tac,142490.73700000002,5643.0,13338.531122,0.09360981213817428
WickedGud,142455.205,689.0,26654.433680000006,0.1871074748023423
Gits,141250.73199999996,1474.0,20160.390893999996,0.1427276914501229
EKUM,138731.449,5960.0,54291.465668999976,0.39134216545954176
Batter Box,137792.181,1421.0,31829.07494300001,0.23099333149389664
Himalaya Men,137020.899,810.0,22225.477910000012,0.16220502180473953
Cadbury Celebrations,136692.0,466.0,17187.29761,0.12573740679776432
Aveeno,133961.589,155.0,16140.79829000001,0.12048825645088465
Clove,131954.701,1627.0,-18525.369535999995,-0.14039188748569098
Glen,130657.0,84.0,13896.740999999989,0.10636047819864217
Agnesi,129485.66500000001,557.0,29412.65181500002,0.2271498687904952
Paul and Mike,127903.228,511.0,31338.699139999997,0.24501882892275398
Blue Tokai,127499.6,604.0,18988.301989999993,0.14892832597121866
Suhana,126649.84499999999,2911.0,36687.151262,0.28967387415278717
Fabelle,126121.698,813.0,10807.11971999999,0.08568802903367183
Gulabs,125882.44000000002,2470.0,36785.60486999999,0.2922218926642984
Melina,125748.765,514.0,35479.17716499999,0.2821433448272831
Bodyguard,125407.415,1133.0,24703.429881999993,0.196985400600116
Brew House,125123.60999999999,3134.0,30110.492233999998,0.24064596788727563
Parle wafers,125057.0,3317.0,-79371.083,-0.6346792502618805
The Good Fish Co.,124408.08200000001,836.0,25734.793582,0.20685789193341955
Tagz,123671.95999999999,2478.0,12541.326511000001,0.10140800316417725
Old El Paso,122509.0,234.0,34995.022199999985,0.2856526638859185
Nirula's,122447.772,399.0,5309.526315000003,0.043361559204196896
Nimeasy,121829.0,696.0,19081.058040999993,0.1566216421459586
Airwick,121771.06400000001,288.0,-5336.91972,-0.0438274869635696
Belgian,121069.0,432.0,32241.793779999996,0.26630924332405487
Nestle Nestum,120122.0,606.0,13162.973459999996,0.10958003912688763
Wonderize,119804.343,1513.0,11779.941110999995,0.09832649481663612
WD-40,119639.33499999999,698.0,28802.857157999995,0.24074738594961262
Accu-Chek,118299.0,99.0,23828.895009999997,0.20142938663894028
SuperBottoms,116354.0,264.0,4657.897230000002,0.040032119480206976
Mr. Gold,115728.47399999999,649.0,9449.766630000004,0.08165463782059379
Stain Buster,115715.93299999999,480.0,16491.319299999996,0.1425155453743781
SOVI,114959.611,1102.0,-575.5961690000075,-0.005006942560026647
Engage On,114848.67,2030.0,19412.904015000007,0.1690302901635692
Pee-Buddy,114404.294,726.0,30232.210099999986,0.2642576519024713
Praakritik,114364.0,335.0,23761.33271800001,0.20776933928508978
Desi Foodees,113026.01499999998,2552.0,37931.490261000006,0.3355996427990495
Hamam,112245.295,1312.0,5385.107689999996,0.04797624426039413
Modern Kitchens,111167.362,2684.0,17227.362,0.154967804309326
Shubhkart,108840.51999999999,2850.0,23874.377059,0.21935192021317063
Havmor,108723.81199999999,785.0,23621.609716999996,0.21726252310763347
PHY,107635.963,428.0,588.3589000000027,0.005466192558708307
Rampura,106835.076,1561.0,26688.576,0.24981098904258747
Rasna Fruit Plus,105064.45,697.0,13773.920129999999,0.1310997214566868
Lindt Lindor,104293.686,131.0,30934.45841,0.29660911984643057
General Mills,103470.619,110.0,31261.186620000004,0.3021262163320005
Samrat,102936.51999999999,2164.0,20607.189922000005,0.20019318626664284
Kiwi,101889.327,1360.0,14515.693190000004,0.1424652965859712
Stonex,101660.33799999999,549.0,46992.118921999994,0.4622463376228397
Classic,101359.418,318.0,8055.2787,0.07947242455555535
Emami,101061.23599999999,954.0,-2300.986632,-0.022768241544166352
Ocean,100819.784,1470.0,21334.642792,0.21161166931284042
Anil,100747.943,5337.0,19558.592537,0.19413391434701552
Teabox,99363.58600000001,500.0,10826.496619999996,0.10895839266509559
Habibis Hukkaups,98797.0,509.0,59602.502840000016,0.6032825170804783
Ketofy,98749.86,346.0,18846.68072,0.1908527335633691
Blue Tribe Foods,98402.43299999999,302.0,28895.053829999968,0.29364166056747776
Robin,98171.126,1273.0,10573.710215000001,0.10770692611797078
Parle Poppins,97882.045,4716.0,-6584.6627199999975,-0.06727140529195112
Epigamia Origins,97760.053,3534.0,-12961.328079000003,-0.13258307131850677
John West,97658.39199999999,273.0,28494.740289999998,0.29177974064942624
Kopiko,97017.106,2250.0,12646.320071000006,0.13035144617692476
Honeywell,95709.246,345.0,29468.58109,0.30789690987639795
Ice Breakers,93842.739,424.0,26777.593849999994,0.2853453994986228
Jeeru,93693.043,1295.0,25635.397453999998,0.273610469178592
Pidilite,93169.981,891.0,19244.474444999993,0.20655230620901374
Maiyas,92972.0,668.0,30313.612936999976,0.3260509931699864
Snackible,92706.73199999999,3407.0,18269.138017999998,0.19706376898281777
Appy,92065.527,931.0,17655.293666,0.19176877862220895
BitMo,89242.516,1137.0,28682.935573999996,0.32140438055332277
Dream Living,88822.802,520.0,46781.356371999995,0.5266818352791888
Dash,86428.36799999999,771.0,32277.895767999995,0.37346413584947014
Stute,86293.602,223.0,25418.951179999996,0.2945635666013802
Finosta,85288.112,1086.0,35119.870558,0.4117792003415435
Master Cook,84992.946,2057.0,28314.292218000002,0.33313696666073916
G Basics,84607.505,1952.0,25808.952466000002,0.3050432992439619
Confect,84569.0,381.0,21044.284863000008,0.24884159518263202
Arata,84523.0,201.0,5601.526880000002,0.06627222034239204
Minus Thirty,84405.0,293.0,30089.2451,0.35648652449499435
Nerf,83774.0,306.0,19819.075779999996,0.2365778855014682
Kent,83738.0,76.0,10777.976600000005,0.1287107000406029
Digene,81529.0,844.0,14279.413902000004,0.1751452109310798
Diaper,81217.0,142.0,13415.855940000005,0.16518531760592
Smith & Jones,79841.42199999999,1675.0,14578.185003999995,0.1825892455171953
Britannia Winkin Cow,77393.0,3497.0,1758.5084209999989,0.0227218019846756
Ayush,77158.382,521.0,-9084.709694999998,-0.11774106013524231
Camel,76707.022,331.0,16729.371069999994,0.21809438867278663
Itch Guard,76634.62400000001,763.0,11286.421561000003,0.14727574785256337
Udupi Munch,75390.60199999998,1205.0,24403.264507,0.32369106837746175
Fevicol AllFix,74498.539,2406.0,12127.316835999995,0.16278596867517084
Alife,73891.118,1000.0,16937.250193000003,0.22921902728552576
Electral,73438.932,4123.0,16181.617848999997,0.22034113798114596
Omega,73314.685,552.0,23179.935051999993,0.3161704241380836
Gelusil,73053.0,582.0,12650.312070999998,0.17316622275608118
Love Beauty & Planet,72475.0,163.0,6696.300600000001,0.09239462711279754
GG,72347.0,708.0,28810.744074999995,0.3982299760183559
Senor Pepito,72197.16100000001,1240.0,34065.587912,0.4718411006770751
Bausch & Lomb,71941.0,316.0,13012.741394999994,0.18088074109339589
Chokhi Dhani,71487.536,596.0,41548.62831900001,0.581201012705208
Tez,71270.0,310.0,8612.867959999994,0.1208484349656236
Dana,70538.0,232.0,17598.46073,0.2494890800703167
Tiffany,70324.93,512.0,21924.610711999998,0.3117615717783153
NESTLE Les Recettes De l'Atelier,70064.294,199.0,8259.755730000003,0.11788823177180667
Jersey,69797.264,143.0,5859.040919999998,0.08394370472745175
Adinath,69569.0,127.0,9243.964789999996,0.13287476879069696
Nabisco,68934.265,117.0,20227.53782,0.2934322694236314
Frypop,68305.234,589.0,41719.719728000004,0.6107836440176753
Nilkamal,68023.353,67.0,10205.409520000001,0.15002802816850266
Health Ok,67502.006,625.0,-3217.0712940000008,-0.047658899114790765
Chetran's,66930.94,1161.0,13119.687582000006,0.19601827767546676
JK Max,65627.19,217.0,17856.165289999997,0.2720848674154721
Colgate Total,65261.073000000004,741.0,4799.062566999995,0.07353637239461255
Badshah,65211.772,1447.0,12458.656747999998,0.1910491981110404
Babus LaxmiNarayan Best Chiwda,63628.912000000004,595.0,10400.364559000001,0.16345344014368815
Morning Fresh,63064.104,207.0,9829.139280000001,0.1558594930643905
Sapphire,62506.586,289.0,20368.76156,0.325865846520557
DP,62275.848,172.0,16127.170101,0.2589634765150047
Ong's,62222.0,260.0,15202.62373,0.24432875397769277
Glass Ideas,61915.954,382.0,30299.868882000006,0.4893709443934274
Icelings,61429.015999999996,2056.0,25704.835553000004,0.41844778293371987
Woot Woot,60904.5,1259.0,15889.277796999999,0.2608884039274602
Harrison,60895.0,396.0,15797.000657,0.2594137557599146
Perrier,60761.637,155.0,10681.945119999997,0.17580081194981623
Tea Culture of the World,60650.013999999996,295.0,-4603.936689999998,-0.07590990317001407
Singer,59910.0,82.0,12463.252609999996,0.20803292622266725
Ram Bandhu,59694.568,777.0,14781.85283900001,0.24762475605820633
Temptations,59271.0,494.0,5264.355647,0.0888184043967539
Kleanmax,58494.725999999995,532.0,30122.974051999998,0.5149690598089134
Parle 20-20,57212.318999999996,791.0,-32330.294623000013,-0.5650932384509709
Yonex,56976.210999999996,120.0,13656.487010000013,0.23968752520240447
Nature Protect,56872.721000000005,344.0,-985.0339000000002,-0.017319971379600427
Krack,56685.764,625.0,8776.758632,0.1548317957221146
B Fizz,55538.666,2202.0,9976.880597,0.17963846299441186
Link,55401.22899999999,132.0,7353.889660000004,0.13273874592204454
The Gourmet Jar,55034.525,189.0,10197.154489999999,0.18528649952007398
Ring Guard,54997.162000000004,578.0,7885.479772000003,0.14337975788641608
Marvel,54826.574,407.0,10406.626590000003,0.1898099011256841
Kikkoman,54357.0,128.0,15392.72162000001,0.28317827731478945
Wonder Guard,53181.914000000004,464.0,20586.95167300001,0.3871043767435675
Tears,52257.0,375.0,7567.159556999996,0.1448066202996727
Tubs,51763.0,720.0,13308.493275,0.25710436557000177
Otrivin,50566.0,553.0,9527.026089999992,0.18840774611398947
Stellar Home,50463.0,95.0,7648.9883699999955,0.15157617204684612
Urban Platter,50380.0,131.0,3977.524589999999,0.0789504682413656
Smint,50031.044,1188.0,9362.143411999998,0.18712668502380236
Anand Sweets,49728.46799999999,394.0,8710.211405,0.17515543420722313
Fevicol MR,49481.073000000004,2521.0,12733.701755000002,0.2573448994325568
Colman's,48778.0,189.0,14571.52821,0.29873156361474434
Kook,48631.654,235.0,26863.366062999994,0.5523843804078716
Urban Granny,48414.35,517.0,5696.443961999997,0.11766023837973652
Danaram,48256.0,865.0,9886.026268000001,0.20486626052718837
Arcor,48009.383,674.0,9963.143566,0.20752492415909615
The Betel Leaf Co.,47833.406,426.0,10554.585740000006,0.22065302521003846
Shri Samriddhi,47716.769,656.0,20038.765582,0.4199522725857654
Mother Nature's,47425.977,596.0,9283.259973,0.19574209241909768
Maped,47010.425,876.0,12357.521200999998,0.26286767671213346
Sorrentina,46029.0,251.0,17880.654206999996,0.3884649722348953
Kohinoor Charminar,44711.815,128.0,6463.593389999999,0.144561194619364
Kitchens of India,44663.132,299.0,8945.905296,0.20029731224402267
Elephant,44308.1,175.0,17720.985058,0.39994910768008557
Kellogg's Rice Krispies,44104.0,99.0,13223.238720000005,0.2998194884817705
H.M. International,43692.838,151.0,14340.992910000004,0.3282229666564576
WOW,43689.0,488.0,2605.785376000001,0.05964396932866399
TAC - The Ayurveda Co.,43501.832,117.0,3301.1189200000026,0.07588459538899425
Impressions,42916.713,138.0,14712.127509999998,0.34280648450406714
Gas O Fast,42912.346999999994,763.0,7172.919616,0.16715281538900684
YES,42671.0,181.0,6071.0,0.14227461273464415
Bean 2 Brew,42599.121,436.0,10317.673206,0.24220389913679205
Prega News,41728.0,789.0,8078.496776999996,0.19359894500095848
Shan,41235.724,554.0,12128.223999999998,0.294119341762982
Super-Max,41144.672999999995,403.0,11993.612789999997,0.2914985565689147
Evolve,40822.556,940.0,8246.738752999998,0.20201426762694621
Honitus,40484.0,408.0,3775.803139999999,0.0932665532062049
Cadbury Choclairs,40403.53,205.0,5092.500540000003,0.12604098057768723
Dinesmart,40152.413,120.0,19482.92947399999,0.48522437428604825
Slay,40002.403,125.0,11028.243829999998,0.27568953370126287
Laopala,39128.0,31.0,7309.045729999999,0.18679834721938252
Eastern,38626.012,770.0,8992.225809000001,0.23280233561259187
Woodward's,37552.0,506.0,9444.681419000004,0.2515094114561143
Ambari,37472.0,441.0,11005.691960999997,0.2937044182589666
KE,37108.0,63.0,11205.128719999999,0.30195992023283386
Iodex,36827.0,210.0,-2702.009869999999,-0.07337034974339476
Smyle,36618.102,417.0,6594.250615999999,0.18008171521287475
Lo! Foods,35891.0,255.0,8351.595666000001,0.23269331213953362
Unity,35137.849,181.0,4878.2087619999975,0.1388306029205145
Crozzo,35082.516,277.0,-992.3486400000003,-0.028286130903496208
The London Essence co.,35050.0,96.0,489.70658000000185,0.013971657061340995
Amar,34953.0,116.0,1307.3377300000002,0.03740273309873259
Sunfeast Pasta Treat,34572.229,609.0,-8897.627150000002,-0.2573634216642497
Cremica,34496.095,325.0,9232.760153000003,0.26764653080297934
Fever Tree,34038.373999999996,326.0,7494.070397999998,0.2201653462647775
San Pellegrino,33559.631,46.0,1876.1928700000017,0.055906242532881296
Century,33040.0,118.0,6371.409319999999,0.19283926513317187
Flipkart Happy Baby,33015.0,55.0,3547.1264599999995,0.10743984431319095
Gustora,32855.0,1466.0,14006.790508000002,0.42632142772789533
Kama Ayurveda,32473.0,27.0,520.4848700000013,0.01602823484125277
Lakme Sun Expert,32205.239,104.0,236.05898999999977,0.007329831956844033
Hyzicplus,31903.0,325.0,12007.509087999999,0.3763755473779895
VG,31439.623,317.0,15817.97203599999,0.5031221918914228
Nicotex,29987.888,217.0,6958.6976300000015,0.23205027409732895
Saliah,29513.0,96.0,3147.7460799999994,0.10665625588723611
M-Seal,28951.536,1326.0,5618.381984000002,0.19406162021939016
Dinewell,28769.903,92.0,10870.03256,0.3778265279517974
Maxo,28445.579,551.0,716.3562469999993,0.025183394825607143
Daim,28324.0,41.0,8262.985320000002,0.2917308755825449
Oddy,27767.0,715.0,6590.4881700000005,0.23734966579032665
Cello,27644.996,275.0,6024.204264999998,0.2179130091029855
Essenware,27525.446,73.0,12815.624816000001,0.4655919041602451
IRIS,27359.037,186.0,9277.044579999994,0.33908520171963635
Shagun,26543.0,41.0,6106.52014,0.23006141506235164
Thela Gaadi,26511.0,40.0,1363.2342999999992,0.05142145901701178
Kores,26407.0,815.0,7176.646561999998,0.2717706124133752
Pringle,25997.0,21.0,5154.0964,0.19825735277147363
Nippo,25937.0,128.0,5711.368700000001,0.22020159231985198
The Body Shop,25888.0,16.0,4758.8632,0.18382506180469715
Vinod,25860.5,23.0,5132.036679999997,0.19845079097465237
Hoegaarden,25857.0,488.0,-13734.166972000006,-0.5311585633290794
Cesar,25783.0,84.0,3878.8866000000003,0.1504435713454602
Belocopia,25632.636,112.0,10393.005931999998,0.40545989620419837
Reynolds,25534.748,374.0,5232.644069,0.20492248715358383
Luxor,25389.163,247.0,6293.044578,0.24786341235431825
Triones,25389.0,48.0,7623.127960000001,0.3002531789357596
Malabar,24998.0,28.0,5627.69324,0.2251257396591727
Wonka,24870.0,141.0,7343.35008,0.2952694041013269
Indian Origins,24822.0,231.0,6426.481962000002,0.25890266545806145
Boca,24789.0,81.0,8794.4162,0.35477091451853643
Old Jamaica,24546.2,146.0,5664.766555,0.2307797767067815
Simply Home,24519.0,88.0,10235.952540000002,0.4174702288021535
Steelgrip,23916.79,1993.0,4084.8067300000007,0.17079243201115202
Colavita,23539.073,35.0,730.7060800000007,0.031042262369465473
Simco,23346.0,70.0,2877.7527999999998,0.1232653473828493
Khadi Natural,23235.195,280.0,303.1770529999995,0.013048181992877593
Post,23160.0,27.0,6792.893999999998,0.29330284974093257
W2,22681.0,109.0,13132.441683,0.5790062908601913
Oateo,22482.789,125.0,5753.493524000001,0.2559065747581406
Saule,22197.0,252.0,8560.012711000003,0.38563827143307666
The Man Company,21657.959,48.0,6260.948019999999,0.28908301193108726
Saridon,21102.0,562.0,3163.966302999999,0.14993679760212297
HE,21038.797,111.0,4311.572809999999,0.2049343795655236
Impact,20956.699,154.0,6717.367828999999,0.3205355876419277
Edible PRO,20775.746,125.0,6570.740970000003,0.3162697970027167
Evian,20675.0,86.0,192.11198000000005,0.009291994195888756
SVS,20526.978,98.0,1269.7819999999992,0.061859178686701925
Rise N Shine,20478.913,213.0,6959.875005999999,0.3398556850160943
Toni&Guy,20216.0,33.0,5931.251540000001,0.29339392263553626
Devagabond,20082.934,43.0,6620.712309999998,0.3296685788042722
Casio,19737.881999999998,44.0,1819.0377300000007,0.09215972260853525
Paper Club,19728.0,83.0,-28.240810000000025,-0.0014315090227088414
Pure Home + Living,19040.0,20.0,4040.0,0.21218487394957983
Pride of Cows,18914.0,165.0,3914.0,0.20693666067463254
Scalpe Pro,18908.286,155.0,-1757.5783139999999,-0.09295280989509043
Sepoy & Co.,18811.0,79.0,433.4369699999996,0.02304167614693528
Postcard,18430.517,241.0,2230.0720440000005,0.12099888700897542
Halo,18366.2,66.0,282.4156899999999,0.01537692554801755
Mediker,18327.895,368.0,1914.7622440000014,0.1044725673079206
Samyang,18295.0,144.0,6403.4123,0.350008871276305
Coral Tree,18172.375,123.0,7735.224655000001,0.42565843237331397
La Carne,18108.0,59.0,-1351.63002,-0.07464270046388337
Krishna,17569.0,62.0,2271.8020299999985,0.12930741817974833
Amul Pro,17473.338,101.0,3862.96827,0.22107786560301185
Fiama Di Wills,17418.794,79.0,-10765.824180000001,-0.6180579539547916
Roops,17394.1,118.0,7153.072935000001,0.4112355876417867
Nimwash,17283.0,168.0,3053.324547,0.1766663511543135
Magicleaf,17104.0,34.0,5214.231920000001,0.30485453227315257
Wingz,17007.665,130.0,6423.059975,0.37765677857601265
Komodo,16675.0,35.0,4004.35208,0.24014105427286359
Similac Advance,16625.0,29.0,2317.1937099999996,0.13938007278195486
Elovera,16455.0,71.0,3046.2767099999983,0.18512772470373737
IKEA,16440.0,37.0,3383.3691300000005,0.20580104197080296
PRO365,16192.0,45.0,4086.8099999999977,0.2523968626482212
Chappi,16131.0,23.0,224.66128000000015,0.013927300229372025
La Molisana,15990.0,57.0,4128.718769999999,0.2582063020637898
Paseo,15782.1,56.0,6886.0628,0.43632107260757436
Perfect Purity,15453.0,411.0,6825.0,0.4416618132401475
Saffron,15260.0,332.0,2956.6486280000004,0.19375154836173003
Parle Kaccha Mango Bite,15197.0,294.0,2608.749067999999,0.17166210883727046
Nestle Coffee-mate,15094.0,19.0,3175.477999999999,0.21038015105339863
LuvIt,15030.297999999999,115.0,6068.663925999995,0.4037620495614921
Jacker,15004.526,77.0,4554.90421,0.3035686838757852
Crocin,14878.0,253.0,2054.50053,0.1380898326387955
Ciphands,14654.0,120.0,4758.098739,0.32469624259587826
Delmy,14541.858,325.0,8065.773088999999,0.5546590462511737
Royal Dansk,14500.0,29.0,4639.855029999999,0.31999000206896544
Fevicol A+,14434.907,632.0,3509.026387000001,0.24309310666151163
Rex,14324.059,473.0,2278.507044000001,0.1590685324599683
Kettle Studio,14147.1,143.0,3379.119999999999,0.23885601996168818
InstaCuppa,13996.0,10.0,1705.9649999999992,0.12188946841954838
FreshBurst,13836.614,225.0,6007.869112000003,0.4342008176277811
Kitchen Kraft,13616.0,32.0,3409.75124,0.2504223883666275
Harshaman,13579.0,97.0,4065.9971900000005,0.29943274099712797
Empress,13290.0,353.0,3381.653675999999,0.2544509914221218
Sprig,13113.0,37.0,6.3192000000000235,0.0004819034545870528
Walkers,13011.666000000001,38.0,2249.43668,0.1728784523058
Eurospa,12984.277,61.0,5407.344245000001,0.4164532414858371
Babool,12764.986,134.0,-82.36940500000017,-0.00645276109194324
Staedtler,12670.0,16.0,1295.3534999999997,0.10223784530386738
Meiji Hello Panda,12595.16,98.0,2855.0089100000005,0.2266750807453022
Nando's,12409.446,36.0,290.89716000000044,0.023441591187874176
Evocus,12240.0,66.0,191.49158800000055,0.015644737581699392
Brut,11706.0,35.0,3722.10821,0.31796584742866907
Full Houz,11142.108,77.0,4011.298341999999,0.36001251666201756
Loreto,11012.75,45.0,3515.71415,0.31924034868674944
Moti,10930.111,167.0,741.3134369999997,0.06782304745121066
Kapiva,10783.0,20.0,286.51813999999985,0.026571282574422688
Olitalia,10734.0,14.0,3236.972669999999,0.30156257406372267
Kellogg's Pop Tarts,10677.0,18.0,3688.6399999999994,0.3454753207829914
Bragg,10440.0,16.0,3.513600000000224,0.0003365517241379525
Fevigum,10384.0,322.0,1891.4438490000005,0.18214983137519264
Lal Qilla,10164.0,52.0,1643.0399999999995,0.16165289256198342
Fena,10051.0,30.0,2038.0357960000003,0.2027694553775744
Colgate Plax,9757.9,52.0,-764.5094999999997,-0.07834774900337159
Royal Canin,9717.0,15.0,1039.0677,0.10693297313985799
Tasty Tales,9710.92,102.0,1142.92,0.1176943070275525
Godrej,9611.413,120.0,3725.676311999999,0.38763044642863637
Marmite,9600.0,12.0,2880.0479999999993,0.3000049999999999
Thermoseal,9413.0,64.0,1783.9440050000017,0.18951917613938188
Power Gummies,9355.0,8.0,2635.0405600000004,0.28167189310529134
ChefBoss,9268.0,151.0,-237.7238119999999,-0.025649958135520057
Dabur Sanitize,9249.685,52.0,-366.0477300000001,-0.03957407522526444
Cross,9198.0,4.0,686.7249000000006,0.07466024135681677
Earthmade Organix,9173.0,61.0,-366.40750000000014,-0.03994412951052002
Ritz,9088.0,28.0,2527.6336,0.2781286971830986
Skippy,9013.0,22.0,1164.0767500000002,0.1291553034505714
St. Ives,8991.0,25.0,2830.904400000001,0.3148597931264599
Post Honey Bunches of Oats,8945.0,11.0,2755.31519,0.30802852878703185
Maille,8758.0,16.0,2130.4123999999993,0.24325329984014607
Udhaiyam,8357.755000000001,85.0,1039.2550000000006,0.1243461910525016
Haribo,8316.206,37.0,1303.1359200000006,0.1566983694247113
Bianca,8299.0,7.0,-2325.8320599999997,-0.28025449572237615
Mozo,8257.0,94.0,2616.8052510000016,0.31691961378224554
The Green Snack Co.,8106.308,58.0,1859.7869200000002,0.22942465546584218
Kimball,7952.249,55.0,1970.24509,0.24775948162588973
Sprig Tea,7947.0,48.0,2184.6600850000004,0.2749037479552033
Om Bhakti,7942.0,38.0,2382.7829500000007,0.3000230357592547
Orpat,7738.0,22.0,1848.3066800000006,0.23886103385887833
Trident,7695.0,43.0,7.7484600000001365,0.0010069473684210704
Tate & Lyle,7262.0,24.0,2268.77296,0.3124170972183971
Ceres,7229.793,35.0,3052.6410800000003,0.42223077202901943
QUA,7200.0,55.0,0.572359999999918,7.949444444443306e-05
Altoids,7175.0,22.0,1856.7602600000002,0.2587819177700349
Sour Punk,7120.97,204.0,2248.599426999999,0.3157715068312321
Fox's,7110.0,18.0,2133.7749999999996,0.30010900140646973
Al Ameera,7044.0,14.0,2071.88669,0.2941349645088018
Philadelphia,7000.0,8.0,6.988800000000083,0.000998400000000012
Only Earth,6900.0,23.0,1.2745999999997366,0.00018472463768112125
MamyPoko,6847.0,38.0,920.6806500000002,0.1344648240105156
Silk,6804.0,16.0,865.7031999999996,0.12723445032333916
Sakura,6765.0,13.0,2244.7655999999997,0.331820487804878
Theobroma,6761.0,11.0,995.3588599999998,0.1472206567075876
Ricola,6618.0,29.0,1746.0,0.2638259292837715
Acroware,6607.0,15.0,2597.5054600000003,0.39314446193431213
Rajni's Classic Home,6512.0,9.0,1787.0,0.2744164619164619
Pond's Men,6474.0,39.0,-295.84818999999993,-0.045697897744825446
Aristocrat,6281.0,9.0,1622.97198,0.25839388313962747
Raho Safe,6268.0,96.0,-4748.673981999999,-0.757605932035737
Lehar,6037.294,305.0,1092.7981780000002,0.1810079446188972
Naagin,5999.0,23.0,1.720600000000104,0.00028681446907819706
Zess,5968.702,48.0,1888.8994949999997,0.3164673818528718
RiseUp,5952.0,48.0,1211.883668,0.20360948723118277
Post Pebbles,5841.0,9.0,1333.8923599999998,0.228367122068139
Pam,5487.0,9.0,1392.02718,0.25369549480590486
Provedic,5475.0,5.0,0.5407999999998765,9.877625570774e-05
Old Oak,5429.0,11.0,1351.4944,0.24893984159145333
Mathieu Teisseire,5425.0,7.0,1735.9921000000002,0.3199985437788019
Jolly Rancher,5369.0,3.0,1379.0,0.25684485006518903
The Moms Co.,5327.0,11.0,638.8954000000001,0.11993531068143422
Weetabix,5296.073,16.0,1218.0921599999997,0.22999912576733736
Sugar Watchers,5238.0,39.0,930.6722680000001,0.17767702710958383
eCraftIndia,5103.0,7.0,1183.0214300000002,0.23182861650009803
Proklean,5049.0,50.0,-187.003786,-0.03703778688849277
Kallo,5024.0,16.0,1800.3840600000003,0.3583566998407644
Carefree,4937.0,50.0,517.4668999999999,0.10481403686449259
